year,aqi
2014.0,31.0
2014.0,
2014.0,51.0
2014.0,
2014.0,32.0
2014.0,
2014.0,38.0
2014.0,
2014.0,47.0
2014.0,
2014.0,24.0
2014.0,
2014.0,33.0
2014.0,
2014.0,57.0
2014.0,
2014.0,62.0
2014.0,
2014.0,54.0
2014.0,
2014.0,9.0
2014.0,
2014.0,25.0
2014.0,
2014.0,42.0
2014.0,
2014.0,52.0
2014.0,
2014.0,48.0
2014.0,
2014.0,55.0
2014.0,
2014.0,51.0
2014.0,
2014.0,37.0
2014.0,
2014.0,50.0
2014.0,
2014.0,46.0
2014.0,
2014.0,22.0
2014.0,
2014.0,23.0
2014.0,
2014.0,35.0
2014.0,
2014.0,52.0
2014.0,
2014.0,60.0
2014.0,
2014.0,37.0
2014.0,
2014.0,35.0
2014.0,
2014.0,53.0
2014.0,
2014.0,40.0
2014.0,
2014.0,44.0
2014.0,
2014.0,57.0
2014.0,
2014.0,55.0
2014.0,
2014.0,59.0
2014.0,
2014.0,66.0
2014.0,
2014.0,64.0
2014.0,
2014.0,54.0
2014.0,
2014.0,51.0
2014.0,
2014.0,45.0
2015.0,
2015.0,53.0
2015.0,
2015.0,
2015.0,51.0
2015.0,
2015.0,28.0
2015.0,
2015.0,30.0
2015.0,
2015.0,36.0
2015.0,
2015.0,40.0
2015.0,
2015.0,42.0
2015.0,
2015.0,46.0
2015.0,
2015.0,62.0
2015.0,
2015.0,56.0
2015.0,
2015.0,61.0
2015.0,
2015.0,55.0
2015.0,
2015.0,33.0
2015.0,
2015.0,52.0
2015.0,
2015.0,27.0
2015.0,
2015.0,26.0
2015.0,
2015.0,51.0
2015.0,
2015.0,53.0
2015.0,
2015.0,52.0
2015.0,
2015.0,46.0
2015.0,
2015.0,34.0
2015.0,
2015.0,32.0
2015.0,
2015.0,39.0
2015.0,
2015.0,22.0
2015.0,
2015.0,20.0
2015.0,
2015.0,38.0
2015.0,
2015.0,42.0
2015.0,
2015.0,27.0
2015.0,
2015.0,38.0
2015.0,
2015.0,28.0
2015.0,
2015.0,50.0
2015.0,
2015.0,23.0
2015.0,
2015.0,19.0
2015.0,
2015.0,38.0
2015.0,
2015.0,44.0
2015.0,
2015.0,48.0
2015.0,
2015.0,26.0
2015.0,
2015.0,30.0
2015.0,
2015.0,38.0
2015.0,
2015.0,32.0
2015.0,
2015.0,48.0
2015.0,
2015.0,64.0
2015.0,
2015.0,59.0
2015.0,
2015.0,73.0
2015.0,
2015.0,71.0
2015.0,
2015.0,70.0
2015.0,
2015.0,57.0
2015.0,
2015.0,60.0
2015.0,
2015.0,53.0
2015.0,
2015.0,61.0
2015.0,
2015.0,66.0
2015.0,
2015.0,53.0
2015.0,
2015.0,66.0
2015.0,
2015.0,59.0
2015.0,
2015.0,48.0
2015.0,
2015.0,48.0
2015.0,
2015.0,38.0
2015.0,
2015.0,43.0
2015.0,
2015.0,58.0
2015.0,
2015.0,61.0
2015.0,
2015.0,60.0
2015.0,
2015.0,64.0
2015.0,
2015.0,61.0
2015.0,
2015.0,51.0
2015.0,
2015.0,39.0
2015.0,
2015.0,50.0
2015.0,
2015.0,57.0
2015.0,
2015.0,66.0
2015.0,
2015.0,72.0
2015.0,
2015.0,75.0
2015.0,
2015.0,75.0
2015.0,
2015.0,65.0
2015.0,
2015.0,62.0
2015.0,
2015.0,54.0
2015.0,
2015.0,59.0
2015.0,
2015.0,61.0
2015.0,
2015.0,54.0
2015.0,
2015.0,59.0
2015.0,
2015.0,54.0
2015.0,
2015.0,64.0
2015.0,
2015.0,62.0
2015.0,
2015.0,57.0
2015.0,
2015.0,54.0
2015.0,
2015.0,50.0
2015.0,
2015.0,53.0
2015.0,
2015.0,59.0
2015.0,
2015.0,51.0
2015.0,
2015.0,43.0
2015.0,
2015.0,56.0
2015.0,
2015.0,57.0
2015.0,
2015.0,40.0
2015.0,
2015.0,32.0
2015.0,
2015.0,52.0
2015.0,
2015.0,52.0
2015.0,
2015.0,57.0
2015.0,
2015.0,53.0
2015.0,
2015.0,55.0
2015.0,
2015.0,54.0
2015.0,
2015.0,45.0
2015.0,
2015.0,39.0
2015.0,
2015.0,48.0
2015.0,
2015.0,59.0
2015.0,
2015.0,52.0
2015.0,
2015.0,53.0
2015.0,
2015.0,37.0
2015.0,
2015.0,51.0
2015.0,
2015.0,37.0
2015.0,
2015.0,38.0
2015.0,
2015.0,33.0
2015.0,
2015.0,29.0
2015.0,
2015.0,42.0
2015.0,
2015.0,44.0
2015.0,
2015.0,37.0
2015.0,
2015.0,51.0
2015.0,
2015.0,54.0
2015.0,
2015.0,61.0
2015.0,
2015.0,47.0
2015.0,
2015.0,49.0
2015.0,
2015.0,46.0
2015.0,
2015.0,16.0
2015.0,
2015.0,23.0
2015.0,
2015.0,47.0
2015.0,
2015.0,41.0
2015.0,
2015.0,42.0
2015.0,
2015.0,56.0
2015.0,
2015.0,67.0
2015.0,
2015.0,69.0
2015.0,
2015.0,
2015.0,39.0
2015.0,
2015.0,42.0
2015.0,
2015.0,38.0
2015.0,
2015.0,32.0
2015.0,
2015.0,14.0
2015.0,
2015.0,38.0
2015.0,
2015.0,32.0
2015.0,
2015.0,43.0
2015.0,
2015.0,37.0
2015.0,
2015.0,36.0
2015.0,
2015.0,31.0
2015.0,
2015.0,52.0
2015.0,
2015.0,50.0
2015.0,
2015.0,47.0
2015.0,
2015.0,47.0
2015.0,
2015.0,33.0
2015.0,
2015.0,51.0
2015.0,
2015.0,52.0
2015.0,
2015.0,34.0
2015.0,
2015.0,
2015.0,34.0
2015.0,
2015.0,45.0
2015.0,
2015.0,33.0
2015.0,
2015.0,1.0
2015.0,
2015.0,2.0
2015.0,
2015.0,10.0
2015.0,
2015.0,15.0
2015.0,
2015.0,31.0
2015.0,
2015.0,32.0
2015.0,
2015.0,51.0
2015.0,
2015.0,49.0
2015.0,
2015.0,23.0
2015.0,
2015.0,19.0
2015.0,
2015.0,51.0
2015.0,
2015.0,52.0
2015.0,
2015.0,51.0
2015.0,
2015.0,56.0
2015.0,
2015.0,
2015.0,38.0
2015.0,
2015.0,31.0
2015.0,
2015.0,28.0
2015.0,
2015.0,46.0
2015.0,
2015.0,52.0
2015.0,
2015.0,23.0
2015.0,
2015.0,31.0
2015.0,
2015.0,27.0
2015.0,
2015.0,17.0
2015.0,
2015.0,39.0
2015.0,
2015.0,41.0
2015.0,
2015.0,53.0
2016.0,
2016.0,35.0
2016.0,
2016.0,33.0
2016.0,
2016.0,32.0
2016.0,
2016.0,14.0
2016.0,
2016.0,22.0
2016.0,
2016.0,21.0
2016.0,
2016.0,31.0
2016.0,
2016.0,55.0
2016.0,
2016.0,56.0
2016.0,
2016.0,40.0
2016.0,
2016.0,36.0
2016.0,
2016.0,42.0
2016.0,
2016.0,41.0
2016.0,
2016.0,33.0
2016.0,
2016.0,57.0
2016.0,
2016.0,
2016.0,49.0
2016.0,
2016.0,39.0
2016.0,
2016.0,27.0
2016.0,
2016.0,21.0
2016.0,
2016.0,24.0
2016.0,
2016.0,53.0
2016.0,
2016.0,56.0
2016.0,
2016.0,53.0
2016.0,
2016.0,41.0
2016.0,
2016.0,44.0
2016.0,
2016.0,37.0
2016.0,
2016.0,4.0
2016.0,
2016.0,33.0
2016.0,
2016.0,42.0
2016.0,
2016.0,61.0
2016.0,
2016.0,67.0
2016.0,
2016.0,60.0
2016.0,
2016.0,
2016.0,
2016.0,42.0
2016.0,
2016.0,53.0
2016.0,
2016.0,62.0
2016.0,
2016.0,49.0
2016.0,
2016.0,42.0
2016.0,
2016.0,57.0
2016.0,
2016.0,63.0
2016.0,
2016.0,64.0
2016.0,
2016.0,42.0
2016.0,
2016.0,56.0
2016.0,
2016.0,55.0
2016.0,
2016.0,27.0
2016.0,
2016.0,17.0
2016.0,
2016.0,26.0
2016.0,
2016.0,32.0
2016.0,
2016.0,53.0
2016.0,
2016.0,57.0
2016.0,
2016.0,58.0
2016.0,
2016.0,58.0
2016.0,
2016.0,54.0
2016.0,
2016.0,48.0
2016.0,
2016.0,54.0
2016.0,
2016.0,52.0
2016.0,
2016.0,38.0
2016.0,
2016.0,21.0
2016.0,
2016.0,28.0
2016.0,
2016.0,39.0
2016.0,
2016.0,34.0
2016.0,
2016.0,52.0
2016.0,
2016.0,48.0
2016.0,
2016.0,42.0
2016.0,
2016.0,53.0
2016.0,
2016.0,56.0
2016.0,
2016.0,53.0
2016.0,
2016.0,57.0
2016.0,
2016.0,46.0
2016.0,
2016.0,49.0
2016.0,
2016.0,46.0
2016.0,
2016.0,52.0
2016.0,
2016.0,41.0
2016.0,
2016.0,26.0
2016.0,
2016.0,49.0
2016.0,
2016.0,38.0
2016.0,
2016.0,51.0
2016.0,
2016.0,53.0
2016.0,
2016.0,46.0
2016.0,
2016.0,51.0
2016.0,
2016.0,51.0
2016.0,
2016.0,34.0
2016.0,
2016.0,36.0
2016.0,
2016.0,41.0
2016.0,
2016.0,58.0
2016.0,
2016.0,58.0
2016.0,
2016.0,56.0
2016.0,
2016.0,43.0
2016.0,
2016.0,39.0
2016.0,
2016.0,44.0
2016.0,
2016.0,52.0
2016.0,
2016.0,52.0
2016.0,
2016.0,46.0
2016.0,
2016.0,32.0
2016.0,
2016.0,32.0
2016.0,
2016.0,39.0
2016.0,
2016.0,22.0
2016.0,
2016.0,26.0
2016.0,
2016.0,41.0
2016.0,
2016.0,34.0
2016.0,
2016.0,33.0
2016.0,
2016.0,46.0
2016.0,
2016.0,27.0
2016.0,
2016.0,26.0
2016.0,
2016.0,48.0
2016.0,
2016.0,47.0
2016.0,
2016.0,40.0
2016.0,
2016.0,50.0
2016.0,
2016.0,44.0
2016.0,
2016.0,54.0
2016.0,
2016.0,42.0
2016.0,
2016.0,35.0
2016.0,
2016.0,43.0
2016.0,
2016.0,40.0
2016.0,
2016.0,30.0
2016.0,
2016.0,30.0
2016.0,
2016.0,43.0
2016.0,
2016.0,27.0
2016.0,
2016.0,8.0
2016.0,
2016.0,24.0
2016.0,
2016.0,
2016.0,42.0
2016.0,
2016.0,34.0
2016.0,
2016.0,39.0
2016.0,
2016.0,55.0
2016.0,
2016.0,52.0
2016.0,
2016.0,46.0
2016.0,
2016.0,54.0
2016.0,
2016.0,52.0
2016.0,
2016.0,40.0
2016.0,
2016.0,45.0
2016.0,
2016.0,39.0
2016.0,
2016.0,9.0
2016.0,
2016.0,26.0
2016.0,
2016.0,53.0
2016.0,
2016.0,53.0
2016.0,
2016.0,37.0
2016.0,
2016.0,44.0
2016.0,
2016.0,31.0
2016.0,
2016.0,33.0
2016.0,
2016.0,23.0
2016.0,
2016.0,36.0
2016.0,
2016.0,42.0
2016.0,
2016.0,53.0
2016.0,
2016.0,49.0
2016.0,
2016.0,42.0
2016.0,
2016.0,48.0
2016.0,
2016.0,51.0
2016.0,
2016.0,54.0
2016.0,
2016.0,56.0
2016.0,
2016.0,55.0
2016.0,
2016.0,39.0
2016.0,
2016.0,51.0
2016.0,
2016.0,48.0
2016.0,
2016.0,31.0
2016.0,
2016.0,
2016.0,
2016.0,69.0
2016.0,
2016.0,53.0
2016.0,
2016.0,62.0
2016.0,
2016.0,28.0
2016.0,
2016.0,36.0
2016.0,
2016.0,27.0
2016.0,
2016.0,39.0
2016.0,
2016.0,54.0
2016.0,
2016.0,
2016.0,
2016.0,59.0
2016.0,
2016.0,37.0
2016.0,
2016.0,38.0
2016.0,
2016.0,60.0
2016.0,
2016.0,59.0
2016.0,
2016.0,61.0
2016.0,
2016.0,67.0
2017.0,
2017.0,29.0
2017.0,
2017.0,11.0
2017.0,
2017.0,43.0
2017.0,
2017.0,40.0
2017.0,
2017.0,0.0
2017.0,
2017.0,22.0
2017.0,
2017.0,31.0
2017.0,
2017.0,43.0
2017.0,
2017.0,60.0
2017.0,
2017.0,63.0
2017.0,
2017.0,58.0
2017.0,
2017.0,70.0
2017.0,
2017.0,36.0
2017.0,
2017.0,52.0
2017.0,
2017.0,
2017.0,44.0
2017.0,
2017.0,32.0
2017.0,
2017.0,35.0
2017.0,
2017.0,46.0
2017.0,
2017.0,65.0
2017.0,
2017.0,61.0
2017.0,
2017.0,53.0
2017.0,
2017.0,25.0
2017.0,
2017.0,22.0
2017.0,
2017.0,14.0
2017.0,
2017.0,46.0
2017.0,
2017.0,57.0
2017.0,
2017.0,56.0
2017.0,
2017.0,53.0
2017.0,
2017.0,52.0
2017.0,
2017.0,58.0
2017.0,
2017.0,57.0
2017.0,
2017.0,56.0
2017.0,
2017.0,54.0
2017.0,
2017.0,26.0
2017.0,
2017.0,29.0
2017.0,
2017.0,22.0
2017.0,
2017.0,26.0
2017.0,
2017.0,22.0
2017.0,
2017.0,47.0
2017.0,
2017.0,53.0
2017.0,
2017.0,23.0
2017.0,
2017.0,29.0
2017.0,
2017.0,58.0
2017.0,
2017.0,39.0
2017.0,
2017.0,36.0
2017.0,
2017.0,43.0
2017.0,
2017.0,39.0
2017.0,
2017.0,40.0
2017.0,
2017.0,43.0
2017.0,
2017.0,34.0
2017.0,
2017.0,51.0
2017.0,
2017.0,46.0
2017.0,
2017.0,29.0
2017.0,
2017.0,37.0
2017.0,
2017.0,37.0
2017.0,
2017.0,40.0
2017.0,
2017.0,54.0
2017.0,
2017.0,58.0
2017.0,
2017.0,39.0
2017.0,
2017.0,24.0
2017.0,
2017.0,38.0
2017.0,
2017.0,48.0
2017.0,
2017.0,50.0
2017.0,
2017.0,68.0
2017.0,
2017.0,72.0
2017.0,
2017.0,60.0
2017.0,
2017.0,52.0
2017.0,
2017.0,45.0
2017.0,
2017.0,52.0
2017.0,
2017.0,41.0
2017.0,
2017.0,31.0
2017.0,
2017.0,54.0
2017.0,
2017.0,46.0
2017.0,
2017.0,29.0
2017.0,
2017.0,27.0
2017.0,
2017.0,51.0
2017.0,
2017.0,29.0
2017.0,
2017.0,53.0
2017.0,
2017.0,56.0
2017.0,
2017.0,34.0
2017.0,
2017.0,55.0
2017.0,
2017.0,40.0
2017.0,
2017.0,22.0
2017.0,
2017.0,21.0
2017.0,
2017.0,39.0
2017.0,
2017.0,46.0
2017.0,
2017.0,44.0
2017.0,
2017.0,54.0
2017.0,
2017.0,56.0
2017.0,
2017.0,23.0
2017.0,
2017.0,39.0
2017.0,
2017.0,52.0
2017.0,
2017.0,43.0
2017.0,
2017.0,33.0
2017.0,
2017.0,16.0
2017.0,
2017.0,29.0
2017.0,
2017.0,54.0
2017.0,
2017.0,52.0
2017.0,
2017.0,40.0
2017.0,
2017.0,49.0
2017.0,
2017.0,39.0
2017.0,
2017.0,34.0
2017.0,
2017.0,47.0
2017.0,
2017.0,41.0
2017.0,
2017.0,41.0
2017.0,
2017.0,52.0
2017.0,
2017.0,54.0
2017.0,
2017.0,55.0
2017.0,
2017.0,53.0
2017.0,
2017.0,49.0
2017.0,
2017.0,51.0
2017.0,
2017.0,29.0
2017.0,
2017.0,42.0
2017.0,
2017.0,53.0
2017.0,
2017.0,51.0
2017.0,
2017.0,34.0
2017.0,
2017.0,33.0
2017.0,
2017.0,25.0
2017.0,
2017.0,41.0
2017.0,
2017.0,36.0
2017.0,
2017.0,49.0
2017.0,
2017.0,49.0
2017.0,
2017.0,41.0
2017.0,
2017.0,41.0
2017.0,
2017.0,51.0
2017.0,
2017.0,52.0
2017.0,
2017.0,49.0
2017.0,
2017.0,42.0
2017.0,
2017.0,49.0
2017.0,
2017.0,55.0
2017.0,
2017.0,35.0
2017.0,
2017.0,
2017.0,
2017.0,68.0
2017.0,
2017.0,66.0
2017.0,
2017.0,62.0
2017.0,
2017.0,58.0
2017.0,
2017.0,56.0
2017.0,
2017.0,64.0
2017.0,
2017.0,62.0
2017.0,
2017.0,54.0
2017.0,
2017.0,48.0
2017.0,
2017.0,53.0
2017.0,
2017.0,56.0
2017.0,
2017.0,62.0
2017.0,
2017.0,60.0
2017.0,
2017.0,60.0
2017.0,
2017.0,46.0
2017.0,
2017.0,17.0
2017.0,
2017.0,37.0
2017.0,
2017.0,27.0
2017.0,
2017.0,27.0
2017.0,
2017.0,38.0
2017.0,
2017.0,27.0
2017.0,
2017.0,24.0
2017.0,
2017.0,22.0
2017.0,
2017.0,27.0
2017.0,
2017.0,18.0
2017.0,
2017.0,17.0
2017.0,
2017.0,35.0
2017.0,
2017.0,36.0
2017.0,
2017.0,45.0
2017.0,
2017.0,33.0
2017.0,
2017.0,26.0
2017.0,
2017.0,27.0
2017.0,
2017.0,48.0
2017.0,
2017.0,38.0
2017.0,
2017.0,42.0
2017.0,
2017.0,49.0
2017.0,
2017.0,31.0
2017.0,
2017.0,58.0
2017.0,
2017.0,13.0
2017.0,
2017.0,24.0
2017.0,
2017.0,34.0
2017.0,
2017.0,54.0
2017.0,
2017.0,56.0
2017.0,
2017.0,8.0
2017.0,
2017.0,36.0
2017.0,
2017.0,57.0
2018.0,52.0
2018.0,46.0
2018.0,52.0
2018.0,46.0
2018.0,
2018.0,
2018.0,
2018.0,52.0
2018.0,46.0
2018.0,52.0
2018.0,46.0
2018.0,52.0
2018.0,46.0
2018.0,52.0
2018.0,46.0
2018.0,52.0
2018.0,46.0
2018.0,52.0
2018.0,46.0
2018.0,36.0
2018.0,30.0
2018.0,36.0
2018.0,30.0
2018.0,
2018.0,
2018.0,
2018.0,36.0
2018.0,30.0
2018.0,36.0
2018.0,30.0
2018.0,36.0
2018.0,30.0
2018.0,36.0
2018.0,30.0
2018.0,36.0
2018.0,30.0
2018.0,36.0
2018.0,30.0
2018.0,43.0
2018.0,36.0
2018.0,43.0
2018.0,36.0
2018.0,
2018.0,
2018.0,
2018.0,43.0
2018.0,36.0
2018.0,43.0
2018.0,36.0
2018.0,43.0
2018.0,36.0
2018.0,43.0
2018.0,36.0
2018.0,43.0
2018.0,36.0
2018.0,43.0
2018.0,36.0
2018.0,52.0
2018.0,48.0
2018.0,52.0
2018.0,48.0
2018.0,
2018.0,
2018.0,
2018.0,52.0
2018.0,48.0
2018.0,52.0
2018.0,48.0
2018.0,52.0
2018.0,48.0
2018.0,52.0
2018.0,48.0
2018.0,52.0
2018.0,48.0
2018.0,52.0
2018.0,48.0
2018.0,39.0
2018.0,33.0
2018.0,39.0
2018.0,33.0
2018.0,
2018.0,
2018.0,
2018.0,39.0
2018.0,33.0
2018.0,39.0
2018.0,33.0
2018.0,39.0
2018.0,33.0
2018.0,39.0
2018.0,33.0
2018.0,39.0
2018.0,33.0
2018.0,39.0
2018.0,33.0
2018.0,51.0
2018.0,47.0
2018.0,51.0
2018.0,47.0
2018.0,
2018.0,
2018.0,
2018.0,51.0
2018.0,47.0
2018.0,51.0
2018.0,47.0
2018.0,51.0
2018.0,47.0
2018.0,51.0
2018.0,47.0
2018.0,51.0
2018.0,47.0
2018.0,51.0
2018.0,47.0
2018.0,53.0
2018.0,51.0
2018.0,53.0
2018.0,51.0
2018.0,
2018.0,
2018.0,
2018.0,53.0
2018.0,51.0
2018.0,53.0
2018.0,51.0
2018.0,53.0
2018.0,51.0
2018.0,53.0
2018.0,51.0
2018.0,53.0
2018.0,51.0
2018.0,53.0
2018.0,51.0
2018.0,58.0
2018.0,56.0
2018.0,58.0
2018.0,56.0
2018.0,
2018.0,
2018.0,
2018.0,58.0
2018.0,56.0
2018.0,58.0
2018.0,56.0
2018.0,58.0
2018.0,56.0
2018.0,58.0
2018.0,56.0
2018.0,58.0
2018.0,56.0
2018.0,58.0
2018.0,56.0
2018.0,59.0
2018.0,56.0
2018.0,59.0
2018.0,56.0
2018.0,
2018.0,
2018.0,
2018.0,59.0
2018.0,56.0
2018.0,59.0
2018.0,56.0
2018.0,59.0
2018.0,56.0
2018.0,59.0
2018.0,56.0
2018.0,59.0
2018.0,56.0
2018.0,59.0
2018.0,56.0
2018.0,55.0
2018.0,53.0
2018.0,55.0
2018.0,53.0
2018.0,
2018.0,
2018.0,
2018.0,55.0
2018.0,53.0
2018.0,55.0
2018.0,53.0
2018.0,55.0
2018.0,53.0
2018.0,55.0
2018.0,53.0
2018.0,55.0
2018.0,53.0
2018.0,55.0
2018.0,53.0
2018.0,58.0
2018.0,56.0
2018.0,58.0
2018.0,56.0
2018.0,
2018.0,
2018.0,
2018.0,58.0
2018.0,56.0
2018.0,58.0
2018.0,56.0
2018.0,58.0
2018.0,56.0
2018.0,58.0
2018.0,56.0
2018.0,58.0
2018.0,56.0
2018.0,58.0
2018.0,56.0
2018.0,62.0
2018.0,60.0
2018.0,62.0
2018.0,60.0
2018.0,
2018.0,
2018.0,
2018.0,62.0
2018.0,60.0
2018.0,62.0
2018.0,60.0
2018.0,62.0
2018.0,60.0
2018.0,62.0
2018.0,60.0
2018.0,62.0
2018.0,60.0
2018.0,62.0
2018.0,60.0
2018.0,42.0
2018.0,37.0
2018.0,42.0
2018.0,37.0
2018.0,
2018.0,
2018.0,
2018.0,42.0
2018.0,37.0
2018.0,42.0
2018.0,37.0
2018.0,42.0
2018.0,37.0
2018.0,42.0
2018.0,37.0
2018.0,42.0
2018.0,37.0
2018.0,42.0
2018.0,37.0
2018.0,31.0
2018.0,27.0
2018.0,31.0
2018.0,27.0
2018.0,
2018.0,
2018.0,
2018.0,31.0
2018.0,27.0
2018.0,31.0
2018.0,27.0
2018.0,31.0
2018.0,27.0
2018.0,31.0
2018.0,27.0
2018.0,31.0
2018.0,27.0
2018.0,31.0
2018.0,27.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,
2018.0,
2018.0,
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,26.0
2018.0,21.0
2018.0,26.0
2018.0,21.0
2018.0,
2018.0,
2018.0,
2018.0,26.0
2018.0,21.0
2018.0,26.0
2018.0,21.0
2018.0,26.0
2018.0,21.0
2018.0,26.0
2018.0,21.0
2018.0,26.0
2018.0,21.0
2018.0,26.0
2018.0,21.0
2018.0,36.0
2018.0,31.0
2018.0,36.0
2018.0,31.0
2018.0,
2018.0,
2018.0,
2018.0,36.0
2018.0,31.0
2018.0,36.0
2018.0,31.0
2018.0,36.0
2018.0,31.0
2018.0,36.0
2018.0,31.0
2018.0,36.0
2018.0,31.0
2018.0,36.0
2018.0,31.0
2018.0,30.0
2018.0,25.0
2018.0,30.0
2018.0,25.0
2018.0,
2018.0,
2018.0,
2018.0,30.0
2018.0,25.0
2018.0,30.0
2018.0,25.0
2018.0,30.0
2018.0,25.0
2018.0,30.0
2018.0,25.0
2018.0,30.0
2018.0,25.0
2018.0,30.0
2018.0,25.0
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,
2018.0,
2018.0,
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,
2018.0,
2018.0,
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,24.0
2018.0,20.0
2018.0,47.0
2018.0,42.0
2018.0,47.0
2018.0,42.0
2018.0,
2018.0,
2018.0,
2018.0,47.0
2018.0,42.0
2018.0,47.0
2018.0,42.0
2018.0,47.0
2018.0,42.0
2018.0,47.0
2018.0,42.0
2018.0,47.0
2018.0,42.0
2018.0,47.0
2018.0,42.0
2018.0,42.0
2018.0,37.0
2018.0,42.0
2018.0,37.0
2018.0,
2018.0,
2018.0,
2018.0,42.0
2018.0,37.0
2018.0,42.0
2018.0,37.0
2018.0,42.0
2018.0,37.0
2018.0,42.0
2018.0,37.0
2018.0,42.0
2018.0,37.0
2018.0,42.0
2018.0,37.0
2018.0,40.0
2018.0,35.0
2018.0,40.0
2018.0,35.0
2018.0,
2018.0,
2018.0,
2018.0,40.0
2018.0,35.0
2018.0,40.0
2018.0,35.0
2018.0,40.0
2018.0,35.0
2018.0,40.0
2018.0,35.0
2018.0,40.0
2018.0,35.0
2018.0,40.0
2018.0,35.0
2018.0,41.0
2018.0,36.0
2018.0,41.0
2018.0,36.0
2018.0,
2018.0,
2018.0,
2018.0,41.0
2018.0,36.0
2018.0,41.0
2018.0,36.0
2018.0,41.0
2018.0,36.0
2018.0,41.0
2018.0,36.0
2018.0,41.0
2018.0,36.0
2018.0,41.0
2018.0,36.0
2018.0,33.0
2018.0,28.0
2018.0,33.0
2018.0,28.0
2018.0,
2018.0,
2018.0,
2018.0,33.0
2018.0,28.0
2018.0,33.0
2018.0,28.0
2018.0,33.0
2018.0,28.0
2018.0,33.0
2018.0,28.0
2018.0,33.0
2018.0,28.0
2018.0,33.0
2018.0,28.0
2018.0,37.0
2018.0,33.0
2018.0,37.0
2018.0,33.0
2018.0,
2018.0,
2018.0,
2018.0,37.0
2018.0,33.0
2018.0,37.0
2018.0,33.0
2018.0,37.0
2018.0,33.0
2018.0,37.0
2018.0,33.0
2018.0,37.0
2018.0,33.0
2018.0,37.0
2018.0,33.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,
2018.0,
2018.0,
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,44.0
2018.0,39.0
2018.0,44.0
2018.0,39.0
2018.0,
2018.0,
2018.0,
2018.0,44.0
2018.0,39.0
2018.0,44.0
2018.0,39.0
2018.0,44.0
2018.0,39.0
2018.0,44.0
2018.0,39.0
2018.0,44.0
2018.0,39.0
2018.0,44.0
2018.0,39.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,
2018.0,
2018.0,
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,34.0
2018.0,29.0
2018.0,37.0
2018.0,32.0
2018.0,37.0
2018.0,32.0
2018.0,
2018.0,
2018.0,
2018.0,37.0
2018.0,32.0
2018.0,37.0
2018.0,32.0
2018.0,37.0
2018.0,32.0
2018.0,37.0
2018.0,32.0
2018.0,37.0
2018.0,32.0
2018.0,37.0
2018.0,32.0
2018.0,38.0
2018.0,33.0
2018.0,38.0
2018.0,33.0
2018.0,
2018.0,
2018.0,
2018.0,38.0
2018.0,33.0
2018.0,38.0
2018.0,33.0
2018.0,38.0
2018.0,33.0
2018.0,38.0
2018.0,33.0
2018.0,38.0
2018.0,33.0
2018.0,38.0
2018.0,33.0
2018.0,51.0
2018.0,47.0
2018.0,51.0
2018.0,47.0
2018.0,
2018.0,
2018.0,
2018.0,51.0
2018.0,47.0
2018.0,51.0
2018.0,47.0
2018.0,51.0
2018.0,47.0
2018.0,51.0
2018.0,47.0
2018.0,51.0
2018.0,47.0
2018.0,51.0
2018.0,47.0
2018.0,37.0
2018.0,32.0
2018.0,37.0
2018.0,32.0
2018.0,
2018.0,
2018.0,
2018.0,37.0
2018.0,32.0
2018.0,37.0
2018.0,32.0
2018.0,37.0
2018.0,32.0
2018.0,37.0
2018.0,32.0
2018.0,37.0
2018.0,32.0
2018.0,37.0
2018.0,32.0
2018.0,54.0
2018.0,52.0
2018.0,54.0
2018.0,52.0
2018.0,
2018.0,
2018.0,
2018.0,54.0
2018.0,52.0
2018.0,54.0
2018.0,52.0
2018.0,54.0
2018.0,52.0
2018.0,54.0
2018.0,52.0
2018.0,54.0
2018.0,52.0
2018.0,54.0
2018.0,52.0
2018.0,59.0
2018.0,58.0
2018.0,59.0
